id,organiser_id,name,description,banner_url,location,tags,start_date,end_date,accepts_vendors,vendor_application_deadline,status,created_at,updated_at,version,bear_eventsia_fee,vendor_requires_approval,enable_vendor_form,vendor_form_is_public
c7853830-aa5f-42ad-bec9-02f636466915,35f7132a-70ca-4a22-a87d-8384f2990144,The Hobby Hangout XL Melbourne,"🎉MELBOURNE! SAVE THE DATE
🔥The Hobby Hangout XL is back in 2026.
💜 We can’t wait to welcome you back for our BIGGEST SHOW to date.

🖊️Sign up via link in bio to be the first to be notified of our first announcement and access to first release presale tickets and save up to $20

🎉 First announcement and ticket release coming soon!

⚡️ Save the date: Sunday 26 April 2026
📍Royal Exhibition Building, Carlton, Melbourne
9 Nicholson St, Carlton VIC 3053
⏰Doors 10.30am
⏰Finish: 5.30pm

🔥 The Hobby Hangout XL will feature
🙌🏻 Australian and International guests
🗣️ Speakers
🏀 Sports Cards (Basketball, NFL, MLB, Soccer + More)
⛺ 400+ tables
🔥 Live Breaks
🃏 Trading Zones
🔥 Trading Card Games
🤼 Entertainment Cards
🃏Activations
🗣️ Free play areas
and much much more!

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: The Hobby Hangout
Official Website: https://www.thehobbyhangout.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769730974809.jpg,"Royal Exhibition Building, 9, Nicholson Street, Carlton, Melbourne, City of Melbourne, Victoria, 3053, Australia","[""Collectibles"",""Hobby Events"",""Trading Card Games"",""Pokémon"",""Game Vendors""]",2026-04-26 10:30:00+00,2026-04-26 17:30:00+00,FALSE,,published,,56:15.5,,FALSE,FALSE,FALSE,FALSE
ca0dfef0-f4c4-42fa-9f91-4ebf280ecf41,35f7132a-70ca-4a22-a87d-8384f2990144,CollectFest Brisbane,"Find your ultimate collectibles experience at CollectFest 
Discover Australia’s most exciting celebration of pop culture, fandoms and collectables — all in one place!
Explore hundreds of traders, exclusive show-only items, live activations and immersive zones. Whether you’re a seasoned collector or just starting out, CollectFest is where passion, nostalgia and community collide.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: CollectFest
Official Website: https://collectfest.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769734497243.jpg,"Brisbane Convention and Exhibition Centre, South Brisbane, Greater Brisbane, Queensland, 4101, Australia","[""Pop Culture"",""Collectibles"",""Trading Card Games"",""Interactive Activities"",""Hobby Events""]",2026-05-09 10:00:00+00,2026-05-10 17:00:00+00,FALSE,,published,,54:58.1,,FALSE,FALSE,FALSE,FALSE
cb7cc358-14af-49b5-b056-03a7689a3f4c,35f7132a-70ca-4a22-a87d-8384f2990144,WAFF - Lite Edition 2026,Furry,https://uamujegqzdzozgcqjnqx.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/3d7e4ede-2895-4ad5-976d-1c341f80380e-1764371433335.jpg,Morley Sport & Recreation Centre,"[""Artisan Products"",""Card Collecting""]",2026-03-14 10:00:00+00,2026-03-14 22:00:00+00,FALSE,,draft,,,,FALSE,FALSE,FALSE,FALSE
cc69d8ea-432a-4d8c-8a8a-57936e488b80,35f7132a-70ca-4a22-a87d-8384f2990144,Melbourne Renfair 2026,"Welcome, Traveller, to the Kingdom of Valendor

Join us as we celebrate the Festival of the Second Sun

Step beyond the ordinary and into the shimmering realms of Valendor, where ancient forests whisper, dragons stir upon distant peaks, and magic weaves through every banner-filled street. For two wondrous days, the Melbourne RenFair becomes the beating heart of the Festival of the Second Sun, the most cherished celebration in all the kingdom.

Once each turning of the seasons, the people of Valendor gather from every duchy to rejoice, feast, trade, and share in the enchantment of new beginnings. As the celestial light of the Second Sun begins to dim, the skies herald a time of reflection, revelry, and renewal. And now, this ancient tradition calls to you.

The Yarra Valley Racecourse is transformed into the mystical grounds of the Festival of the Second Sun. Here, colourful tents and timbered stalls line the winding pathways as though a living medieval village has sprung from the earth itself.

Wander through the Great Goblin Bazaar, a sprawling marketplace buzzing with over 140 artisans, merchants, tinkers, conjurers, smiths, and creators of curious wonders. Discover a carefully curated market filled with handcrafted treasures, gleaming armour, enchanted trinkets, whimsical art, fine garments, and relics from distant lands.

Follow the sound of lutes, drums, and laughter as jesters, bards, and storytellers dance through the lanes, weaving tales of ancient heroes and mischievous spirits. Around every corner, costumed characters bring Valendor to life, welcoming you into their world with charm, chaos, and a touch of magic.

No festival in Valendor would be complete without contests of strength and daring.
The Tournament of the Golden Laurel is a grand jousting competition, where knights thunder across the lists, lances poised, each vying for the sacred Golden Laurel blessed by the high priestess of Lysandra.

The Melee of the Sun is a glorious clash of skill and might, where warriors battle for honor, renown, and the chance to earn royal favour.Witness thrilling combat demonstrations, test your aim at the archery range, watch blacksmith forging, revel in spellcasting theatrics, and encounter creatures both wondrous and wild, awaiting those bold enough to step forward.

The Melbourne RenFair is truly a Gathering of Magic, Mystery, and Unity.

Though each duchy holds its own customs, rivalries, and ambitions, the Festival of the Second Sun brings all of Valendor together as one. Nobles forge alliances, artisans showcase their craft, inventors unveil new marvels, and families walk side by side beneath colourful banners.

For a brief moment in time, the whole kingdom stands together in harmony.

Adventure Awaits, Traveller
Whether you arrive as a wandering peasant, a noble lord, or simply as yourself, the gates of Valendor are open.
The Festival of the Second Sun welcomes all who seek wonder, joy, magic, and discovery.

Will you answer the call and join us at the Melbourne RenFair?

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Melbourne Renfair 
Official Website: https://renfair.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769736738041.jpg,"Yarra Valley Racecourse, Victoria","[""Community Event""]",2026-05-16 10:00:00+00,2026-05-17 17:00:00+00,FALSE,,published,,32:18.5,,FALSE,FALSE,FALSE,FALSE
cd608ab0-63bb-48c9-881f-d64daba1f3db,35f7132a-70ca-4a22-a87d-8384f2990144,FurJAM,Furry,https://uamujegqzdzozgcqjnqx.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/3d7e4ede-2895-4ad5-976d-1c341f80380e-1764371433335.jpg,New South Wales,"[""Artisan Products"",""Card Collecting""]",2026-09-26 09:00:00+00,2026-09-28 23:00:00+00,FALSE,,draft,,,,FALSE,FALSE,FALSE,FALSE
ce4b0328-fd5e-4a94-8ed1-f21cfde5dcab,35f7132a-70ca-4a22-a87d-8384f2990144,Pack Attack Geelong Vol. 2,"Get ready for Pack Attack Geelong Vol. 2 with VIP Early Bird access – don’t miss the action live!
Pack Attack Geelong Vol. 2 - VIP Early Bird Entry

Get ready for Pack Attack Geelong Vol. 2 with exclusive VIP Early Bird Entry! This in-person event is your chance to jump the queue and enjoy the action up close. Don’t miss out on the fun, the energy, and all the surprises packed into this epic day. Secure your spot early and be part of something special!

All early bird ticket holder swill enjoy an additional hour access to Pack Attack Geelong Vol. 2, plus a small showbag to start their day!

Showbags Contain a mix of items:
- TCG Accessories
- Packs
- Stickers
- Snacks

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Pack Attack Geelong
Official Website: https://www.packattackgeelong.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769654563251.jpg,"Geelong West Town Hall, Albert Street, Geelong West, Geelong, City of Greater Geelong, Victoria, 3218, Australia","[""Card Collecting"",""Collectibles"",""Pokémon"",""Trading Card Games""]",2026-02-08 09:00:00+00,2026-02-08 15:00:00+00,FALSE,,published,,17:58.5,,FALSE,FALSE,FALSE,FALSE
cf2af1cf-8d9f-4dcd-b3c0-2c86d5ece4ed,35f7132a-70ca-4a22-a87d-8384f2990144,Oz Comic-Con Melbourne X-MAS Edition,"Step into the extraordinary world of Oz Comic-Con, where creativity thrives and passion unites fans of every generation! Embark on a thrilling journey across two action-packed days filled with adventure, laughter, and all things pop culture.

Whether you’re a seasoned convention-goer or attending for the first time, Oz Comic-Con promises an immersive and enjoyable experience for all. Join us as we ignite the spark of excitement and celebrate the diverse tapestry of pop culture that unites us all. At Oz Comic-Con, the adventure begins the moment you walk through the doors – don’t miss out on the fun!

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Oz Comic-Con
Official Website: https://ozcomiccon.com/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769830405040.jpg,"Melbourne Convention Centre, 2, Clarendon Street, South Wharf, Melbourne, City of Melbourne, Victoria, 3006, Australia","[""Anime"",""Comic Culture"",""Cosplay"",""Hobby Trading"",""Pop Culture""]",2026-12-06 09:30:00+00,2026-12-07 16:30:00+00,FALSE,,published,,33:25.4,,FALSE,FALSE,FALSE,FALSE
cfcb916a-ce98-48b8-b74a-088d88813b48,35f7132a-70ca-4a22-a87d-8384f2990144,Artist Alley Melbourne,"Explore up to 300 artists, makers, creators and small businesses showcasing their works at Artist Alley Melbourne - Caribbean Park, Scoresby

Artist Alley Melbourne — Victoria’s newest creator marketplace

Dive into two massive days celebrating indie art, anime, fan-art, handmade goods and original merch. Explore up to 300 artists, makers, creators and small businesses showcasing their works and awesome retail finds inside a MASSIVE exhibition pavilion at the iconic Caribbean Park ( forever in our hearts as Caribbean Gardens ) in Scoresby.

Why you’ll love it
- Discover new artists and one-of-a-kind pieces you won’t find anywhere else
- Shop original prints, stickers, pins, zines, apparel, handmade crafts and more
- Meet the makers, support small businesses and connect with Melbourne’s creative community
- Big, bright, browse-friendly venue with room to explore and be inspired

Event details
- Location: Caribbean Park, 1280 Ferntree Gully Rd, Scoresby (commonly known as Caribbean Gardens)
- Dates and times: Saturday 7 Feb - 9:00am to 5:00pm (General Admission from 10am)
- Sunday 8 Feb - 9:00am to 4:00pm (General Admission from 10am)
- Children under 12 do not require a ticket.

Who it’s for
- Art lovers, collectors and first-time buyers
- Fans of anime, comics, and pop culture
- Anyone who loves supporting local creators and discovering something unique

Join us for a fun, creative-packed Artist Alley experience. Bring your friends, build your collection and be part of Melbourne’s growing creator scene.

Grab your tickets now and we’ll see you at Caribbean Park!

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Moviola Enterprises
Official Website: https://www.artistalley.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1770011820414.jpg,"Event Central at Caribbean Park, Scoresby, Melbourne, City of Knox, Victoria, 3179, Australia","[""Artist Alley"",""Anime"",""Collectibles"",""Comic Culture"",""Pop Culture""]",2026-02-07 09:00:00+00,2026-02-08 16:00:00+00,FALSE,,published,,,1,FALSE,TRUE,FALSE,TRUE
d0c9ae62-6149-47ba-b82a-7c470de5b791,35f7132a-70ca-4a22-a87d-8384f2990144,Supanova 2026 - Perth,"Supanova Comic Con & Gaming is Australia's premier pop culture event, where fandom comes to life! We celebrate the worlds of film and television, fantasy, comic books, anime, sci-fi, cartoons, books, gaming, and collectables.

Join us for a massive weekend of Supa-Star celebrities, cosplay, fan clubs, creative masterclasses, Q&As, tournaments and competitions, and a hall full of shopping possibilities.

It's a family-friendly event where all children aged 12 and under receive FREE admission with a paying adult*! 

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Supanova
Official Website: https://www.supanova.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769753561205.jpg,"Perth Convention Exhibition Centre, Mounts Bay Road Exit, Perth, City of Perth, Western Australia, 6000, Australia","[""Anime"",""Collectibles"",""Cosplay"",""Hobby Events"",""Trading Card Games""]",2026-06-27 10:00:00+00,2026-06-28 18:00:00+00,FALSE,,published,,12:42.0,,FALSE,FALSE,FALSE,FALSE
d16083f8-3757-407e-9d08-a8e73a1177ea,35f7132a-70ca-4a22-a87d-8384f2990144,Brisbane Trading Card Show,"An event especially for card collectors by card collectors. This is event is all things trading cards, from sports cards such as NBA, NFL, Soccer, EPL, NRL, AFL to TCG Pokémon, One Piece, Yu-Gi-Oh, Disney Lorcana, Dragon Ball, movie genre cards and all the card accessories and supplies as well as expert personnel and vendors who specialize in Grading submissions with the biggest and most renown Grading companies such as PSA, BGS & CGC.

This is a specialized show for trading cards and its enthusiasts with all of our vendors specializing in selling collectible trading cards.
A lovely family event with something for all age groups.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Trading Card Show Aus
Official Website: www.TradingCardShowAus.com.au

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769825697477.jpg,"Royal International Convention Centre, 600, Gregory Terrace, Bowen Hills, Greater Brisbane, Queensland, 4006, Australia","[""Card Collecting"",""Hobby Events"",""Hobby Trading"",""Pokémon"",""Trading Card Games""]",2026-10-11 09:00:00+00,2026-10-11 16:00:00+00,FALSE,,published,,14:58.2,,FALSE,FALSE,FALSE,FALSE
d1e05034-78d3-43be-930f-7425319264c9,35f7132a-70ca-4a22-a87d-8384f2990144,Big Boyz Card Show Seven Hills,"Its back bigger and better than the last time with more the vendors, more graders, more variety all at the same low price of $5 for entry (kids under 12 are free).

Discover the ultimate Pokémon TCGame experience at our exclusive Collector Convention! Dive into a world of rare cards, exciting tournaments, and vibrant community connections.

Whether you're a seasoned trainer or just starting your journey, our event offers everything from thrilling battles to exclusive merchandise and unforgettable memories. Join us and catch the excitement—your next great Pokémon TCG adventure begins here!

Unlock exclusive access for just $5 and immerse yourself in Sydney’s premier collector event! Discover over 170 bustling tables featuring top suppliers, offering unbeatable deals and endless opportunities.

Don’t miss out—your ultimate collector experience awaits!

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Big Boyz Card Show
Official Website: https://www.bigboyzgroup.com/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769813873046.png,"Hudson Hotel & Events Centre, Prospect Highway, Seven Hills, Sydney, Blacktown City Council, New South Wales, 2147, Australia","[""Card Collecting"",""Collectibles"",""Hobby Trading"",""Pokémon"",""Trading Card Games""]",2026-07-19 09:00:00+00,2026-07-19 17:00:00+00,FALSE,,published,,57:53.6,,FALSE,FALSE,FALSE,FALSE
d41b7ca5-7b6a-4f8d-b826-a58e52edd266,35f7132a-70ca-4a22-a87d-8384f2990144,Blisters and Boosters,"A Epic Tcg and collectables event held at the Ballarat Show Grounds

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Blisters and Boosters
Official Website: https://www.blistersandboosters.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769654956650.png,"Ballarat Showgrounds, Howitt Street, Wendouree, Ballarat, City of Ballarat, Victoria, 3355, Australia","[""Pop Culture"",""Trading Card Games"",""Pokémon"",""Hobby Trading""]",2026-02-15 09:00:00+00,2026-02-15 17:00:00+00,FALSE,,published,,19:49.3,,FALSE,FALSE,FALSE,FALSE
d6005556-e2e6-433a-b980-1163e72da961,35f7132a-70ca-4a22-a87d-8384f2990144,PROMPOCALYPSE,"🚨EMERGENCY🚨

The event has had a name change and a slight adjustment to theme - we’ve invited the cyberpunk gangs to The Wasteland, they are rimming in the urban areas anyhow and SOME have even infiltrated POX-ECLIPSE!

At the Prompocalyse, YOU CHOOSE - Cyberpunk, Wastelander or other - how will YOU survive the horrors of the not too distant future!


Thanks to Vee Greg for inspiring the name of the show and thanks to all you cyberpunks out there for the tech!

…

Join us for an evening in support of POX-ECLIPSE, a wild ride through the night at The North Perth Town Hall with the POX-ECLIPSE Bar and Wastelander snacks from Pig Forker!
Your hosts, the legendary Dead Rock City Radio will lead you through an evening of terrible adventure with performances from Daniel Cox (Shibari), ALICE, 10 MILLION BUGS👀, BÖNES and SVN’DRED.

Tickets are limited to 200 so get em quick and invite your friends to help support this most worthy social experiment.

PLUS;
•BIG prizes for Belle and Beau of the ball.
•POX-ECLIPSE 2026 event announcement and promotional launch.
•Event announcements and Kudos.
•Limited merch.

Join us for an evening in support of POX-ECLIPSE, a wild ride through the night at The North Perth Town Hall with the POX-ECLIPSE Bar and Wastelander snacks from Pig Forker!
Your hosts, the legendary Dead Rock City Radio will lead you through an evening of terrible adventure with performances from Daniel Cox (Shibari), ALICE and SVN’DRED.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: POX-ECLIPSE
Official Website: https://www.pox-eclipse.com/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769654339950.webp,"North Perth Town Hall, 26 View Street, North Perth WA 6006","[""Live Entertainment""]",2026-02-07 19:00:00+00,2026-02-07 23:30:00+00,FALSE,,published,,39:00.7,,FALSE,FALSE,FALSE,FALSE
d627b305-b6ed-45d8-aee7-ff8217552182,35f7132a-70ca-4a22-a87d-8384f2990144,SA MEDIEVAL FAIR 2026,"HEAR YE! HEAR YE! 
Her Majesty invites fair folk from lands near and far to attend the 33rd annual SA MEDIEVAL FAIR - proud recipient 2025 Australia Day Citizen of the Year Award for Active Citizenship.

Each year, the fair welcomes many thousands of Fair Folk to experience one of Australia’s leading Living History events that brings the magic of the medieval ages to life over two action packed days where there is much to see and do for young and old alike.   
Bringing together some of the best local and interstate reenactment and living history groups who proudly share their passion and skills in demonstrations of armed combat and swordsmanship, jousting, skill at arms, arming of the knight and the mounted melee. 
Horseback and medieval archery, armourer and blacksmithing displays, musicians, dancers, roving performers and entertainers will transport fair folk on a journey into the past where they can discover the magic of the middle ages.
Demonstrations in the Great Hall of Guilds will feature lost trades and ancient crafts from a bygone era preserved  by the members of local South Australian Guilds who celebrate the cultural significance and art of skilled manual work that was passed down through generations as time honoured practices.

Merchants, Artisans and Makers of Arts and Crafts will be selling their unique and hand crafted wares and some will demonstrate and share with fair folk the skills of their craft or trade.

Fair Folk who hunger for delicious and tasty treats may choose from one of the Flavours of the Fair Food Vendors with cuisines and dishes from around the world. All dietary and allergy requirements are catered for as well as they provide options that are Vegan and Gluten Free. The Royal Feasting Marquee provides seating and tables where tunes of yesteryear will be played by talented local musicians.

You are also welcome to bring your own picnic food and drinks to enjoy but NO GLASSWARE please!

The Pale Raven Tavern will be serving mulled wine, mead and will feature handcrafted boutique beers as well as local wines for fair folk over 18 years of age who can sit and and enjoy the event’s festival atmosphere while listening or dancing to the lively music provided by the tavern’s band.

Fair folk are encouraged to dress in theme and Costume competitions will be held each day at midday for those who wish to enter. Visit the Queen’s Courtiers in the Royal Information Marquee with a gold coin of the realm for the entry fee to register and for those who are chosen to be best dressed, there are wonderful prizes to be won.

FREE come and try sessions will be held for those who would like to try their hand at Archery or Fencing, Morris Dancing or Belly dancing, blowing bubbles with Serenity the Fairy and Jess the Jesstar will be holding learn to juggle classes.
There will also be training sessions for warriors interested in participating in a Live Action Role Play Battle held at the end of each day. Everything will be provided at no cost but this activity has age specific conditions that apply. 

FREE face painting for the youngens of the realm and for those young at heart, a fee of a gold coin of the realm will be asked of thee.

Featuring an abundance of attractions to behold, participate in and discover it truly is an event not to be missed.

So join us with your family or a group of your friends and take a step back in time to where history comes alive!

HUZZAH!

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: SA MEDIEVAL FAIR
Official Website: https://www.facebook.com/MedievalSA/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769732803166.jpg,"Paracombe Recreational Grounds, 383, Paracombe, Adelaide Hills Council, South Australia, 5132, Australia","[""Interactive Activities"",""Music & Performance"",""Outdoor Festival""]",2026-05-02 10:00:00+00,2026-05-03 16:00:00+00,FALSE,,published,,26:43.5,,FALSE,FALSE,FALSE,FALSE
d62ed66b-037c-4b1a-b2d4-ae14cc15c96f,35f7132a-70ca-4a22-a87d-8384f2990144,CapriCon,"CapriCon is Central Queensland's largest single-day pop culture convention, celebrating a wide range of pop culture aspects including comics, collectibles, cosplay, anime, medieval themes, gaming, art, and steampunk. The convention offers activities for all ages, such as Dodgebow, D&D, and Disney-themed events.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: CapriCon
Official Website: https://www.capriconrockhampton.com.au/Home

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769831126670.jpg,"Wandal, Rockhampton, Rockhampton Regional, Queensland, 4700, Australia","[""Comic Culture"",""Community Event"",""Live Entertainment"",""Pop Culture""]",2026-08-29 08:30:00+00,2026-08-29 20:30:00+00,FALSE,,published,,45:27.3,,FALSE,FALSE,FALSE,FALSE
d6adc81a-d36f-421b-ba19-a6ba389903e0,35f7132a-70ca-4a22-a87d-8384f2990144,Balingup Medieval Carnivale 2026,"Please note - Companion Cards accepted, no concessions, no alcohol consumption, no dogs or other pets (except dragons and WA Government Certified Assistant Dogs), no bikes and no smoking or vaping at event grounds.

Regular Online Tickets
(available until 22nd August, online only, doesn’t include booking fee) Children 12yrs and under, free entry.
Discounted pricing compared to gate sales and priority entry lanes.
Regular Weekend $35
Regular Saturday $25
Regular Sunday $20

Gate Tickets
(available at the Entry Gate on day/s of event only) Children 12yrs and under, free entry.
Gate Day pass $30
Weekend pass $45

MEDIEVAL PERFORMERS, PARADES AND FIGHTING 
~ Grand Parade - Don’t miss the daily parade as it wanders through the site.
~ On the Stages – Live Music and Dancers.   
~ In the Combat Arena – Live action as Re-enactors and Medievalist do battle. 
~ Burning of the Dragon – Saturday evening with Fire Performers and Drummers.

WANDER, EXPERIENCE AND OVER INDULGE 
~ Many Market stalls including handcrafted goods and clothing. 
~ A variety of scrumptious gourmet foods to fill your belly  
~ Tastings and sales of locally produced wines, ciders and mead. 

STEP BACK IN TIME: People come from far and wide to step back in time and experience everything medieval. It's very much a family affair with plenty to do whether you're young or old. 

COSTUME HIRE : ​Most visitors dress up for the event, even the Entertainers and Stallholders! So why don’t you be part of the medieval adventure and join in the fun?  We have children and adult costumes available in a wide range from Lords and Ladies, to Sorcerers, Jesters and of course gallant Knights. Balingup Medieval Carnivale has its own independent costume hire on site!  We have over 300 fantastic costumes available to hire at amazing rates. The hirefee, plus the deposit, covers the whole weekend with proceeds going towards the running of the Carnivale. 

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙 

Host: Balingup Medieval Carnivale
Official Website: https://www.balingupmedievalcarnivale.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769818032117.webp,"Balingup, Shire Of Donnybrook-Balingup, Western Australia, 6253, Australia","[""Live Entertainment"",""Music & Performance"",""Outdoor Festival"",""Vendor Showcase"",""Family Friendly""]",2026-08-22 10:00:00+00,2026-08-23 15:00:00+00,FALSE,,published,,07:12.8,,FALSE,FALSE,FALSE,FALSE
d7884e4f-0836-4622-8a16-c63a0fbf67a0,35f7132a-70ca-4a22-a87d-8384f2990144,Card Fest - Australia's Premier TCG Marketplace,"Featuring up to 300 vendors and exhibitors, Card Fest brings together Australia’s top TCG stores, collectors, buyers and sellers.

TICKETS ON SALE JANUARY 1ST 9:00AM (AEDT)

Card Fest is Australia’s next major event for trading card collectors, enthusiasts and high-intent buyers. From Pokémon, One Piece, Magic: The Gathering, and Riftbound League of Legends, to vintage rarities and emerging TCG titles, Card Fest has been curated to serve the emerging collector market.

Featuring upto 200 vendors, stalls and exhibits, Card Fest brings together Australia’s top trading card stores, collectors, buyers and sellers under one roof for a full day of high-quality trading, premium product access and industry networking.

🔹 What to Expect
- Up to 200 specialist vendors and stalls and exhibits selling singles, slabs, sealed products & TCG accessories
- Ideal for buyers, sellers and serious collectors
- Family-friendly — kids under 12 enter free with an adult
- Onsite food and amenities available
- Easy transport and parking access

🎯 Why Attend
Whether you're chasing grails, loading up on future investments, or looking to liquidate inventory - Card Fest delivers a trading environment unmatched in focus and scale.

📍 Event Details
Date: Saturday 30 August 2026
Time: Early entry from 9:00am, general trading hours 10:00am – 4:00pm
Venue: Darebin Community Sports Stadium, Reservoir (VIC)
Age Access: Family-friendly | Children under 12 enter free

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Moviola Enterprises
Official Website: https://www.melbournecomicandtoyfair.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769820788081.jpg,"Darebin Community Sports Stadium, Plenty Road, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia","[""Card Collecting"",""Card Trading"",""Hobby Trading"",""Pokémon"",""Trading Card Games""]",2026-08-30 09:00:00+00,2026-08-30 16:00:00+00,FALSE,,published,,53:08.4,,FALSE,FALSE,FALSE,FALSE
d93e47fd-23a9-47ce-b857-75362456ba4e,35f7132a-70ca-4a22-a87d-8384f2990144,Ironfest 2026: Wlonk,"Join us for a weekend of creativity and celebration at The Foundations in Portland, NSW. The theme is ‘Wlonk’ — so dress up and express yourself!

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Ironfest
Official Website: https://ironfest.net/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1770020133341.jpg,"The Foundations, Williwa Street, Portland, Lithgow City Council, New South Wales, 2847, Australia","[""Cosplay"",""Family Friendly""]",2026-04-18 10:00:00+00,2026-04-19 16:00:00+00,FALSE,,published,,,1,FALSE,TRUE,FALSE,TRUE
